Date,Company,State,City,Level,Working Mode,Average_salary
2024-07-25,Lyft,California,San Francisco Bay Area,Senior,On-Site,150500.0
2024-07-25,Fortive,Colorado,Denver,Senior,On-Site,202000.0
2024-07-25,Hach,Colorado,Loveland,Mid-level,On-Site,160000.0
2024-07-25,East West,Colorado,Avon,Senior,Remote,92500.0
2024-07-25,General Atomics And Affiliated Companies,Colorado,Boulder,Senior,On-Site,162492.5
2024-07-25,Gainwell Technologies Llc,Colorado,Colorado,Senior,On-Site,84300.0
2024-07-25,Deloitte,Colorado,Denver,Mid-level,On-Site,202400.0
2024-07-25,Deloitte,Colorado,Denver,Senior,On-Site,223100.0
2024-07-25,"The Travelers Companies, Inc.",Connecticut,Hartford,Mid-level,On-Site,178600.0
2024-07-25,Pfizer,Connecticut,Groton,Senior,On-Site,255050.0
2024-07-25,"The Travelers Companies, Inc.",Connecticut,Hartford,Senior,On-Site,120100.0
2024-07-25,Deloitte,Connecticut,Stamford,Mid-level,On-Site,202400.0
2024-07-25,Deloitte,Connecticut,Stamford,Senior,On-Site,223100.0
2024-07-25,Ally Financial,Delaware,Wilmington,Mid-level,On-Site,162500.0
2024-07-25,Ally Financial,Delaware,Wilmington,Manager,On-Site,162500.0
2024-07-25,Genuine Health Group,Florida,Coral Gables,Senior,hybrid,90000.0
2024-07-25,Peraton,Florida,Doral,Mid-level,On-Site,175500.0
2024-07-25,The State Of Florida,Florida,Tallahassee,Mid-level,On-Site,61500.0
2024-07-25,University Of Florida,Florida,Gainesville,Mid-level,On-Site,76500.0
2024-07-26,Saic,Florida,Orlando,Mid-level,On-Site,130000.5
2024-07-27,Paypal,Arizona,Scottsdale,Manager,On-Site,110375.0
2024-07-27,Zoominfo Technologies Llc,Arizona,Remote,Mid-level,On-Site,228000.0
2024-07-27,Walmart,Arkansas,Bentonville,Mid-level,On-Site,165000.0
2024-07-27,Tiktok,California,Mountain View,Mid-level,On-Site,145888.5
2024-07-27,The Walt Disney Company (corporate),California,Burbank,Mid-level,On-Site,136600.0
2024-07-27,Tesla,California,Palo Alto,Mid-level,On-Site,238000.0
2024-07-27,Uc San Diego,California,San Diego,Mid-level,On-Site,94325.0
2024-07-27,Credit Karma,California,Oakland,Mid-level,On-Site,199733.0
2024-07-27,Apple,California,Cupertino,Mid-level,On-Site,219950.0
2024-07-27,Mediaalpha,California,Los Angeles,Senior,On-Site,158500.0
2024-07-27,Tiktok,California,San Jose,Graduate,On-Site,187625.0
2024-07-27,Uber,California,Sunnyvale,Graduate,On-Site,143500.0
2024-07-27,Paypal,California,San Jose,Lead,On-Site,165600.0
2024-07-27,Uber,California,Sunnyvale,Mid-level,On-Site,157250.0
2024-07-27,Thermo Fisher Scientific,California,Carlsbad,Mid-level,On-Site,87500.0
2024-07-27,Uber,California,Sunnyvale,Mid-level,On-Site,166750.0
2024-07-27,University Of San Francisco,California,San Francisco,Senior,On-Site,95000.0
2024-07-27,Paypal,California,San Jose,Senior,On-Site,144550.0
2024-07-27,Esri,California,Redlands,Mid-level,On-Site,102752.0
2024-07-27,Apple,California,Cupertino,Mid-level,On-Site,170900.0
2024-07-27,Tesla,California,Palo Alto,Mid-level,On-Site,219000.0
2024-07-27,Paypal,California,San Jose,Mid-level,On-Site,203700.0
2024-07-27,"Amazon Development Center U.s., Inc.",California,Santa Clara,Mid-level,On-Site,205200.0
2024-07-27,Nvidia,California,Santa Clara,Mid-level,On-Site,223750.0
2024-07-27,Tiktok,California,San Jose,Lead,On-Site,224500.0
2024-07-27,Esri,California,Redlands,Mid-level,On-Site,102752.0
2024-07-27,Meta,California,Fremont,Manager,On-Site,152500.0
2024-07-27,Aurora Innovation,California,Mountain View,Mid-level,On-Site,180000.0
2024-07-27,Fox Corporation,California,Los Angeles,Senior,On-Site,163750.0
2024-07-27,Natera,California,San Carlos,Associate,On-Site,183950.0
2024-07-27,Tiktok,California,San Jose,Graduate,On-Site,148000.0
2024-07-27,Apple,California,Cupertino,Manager,On-Site,238650.0
2024-07-27,Aicadium,California,San Diego,Mid-level,On-Site,127500.0
2024-07-27,Microsoft,California,Mountain View,Mid-level,On-Site,231350.0
2024-07-27,Visa,California,Foster City,Senior,On-Site,198000.0
2024-07-27,"Amazon Development Center U.s., Inc.",California,Santa Clara,Mid-level,On-Site,179100.0
2024-07-27,Booz Allen,California,El Segundo,Mid-level,On-Site,158300.0
2024-07-27,Paypal,California,San Jose,Senior,On-Site,110375.0
2024-07-27,Tiktok,California,Mountain View,Mid-level,On-Site,250000.0
2024-07-27,Visa,California,Foster City,Senior,On-Site,263675.0
2024-07-27,Parallel Domain,California,San Francisco Bay Area,Manager,On-Site,200000.0
2024-07-27,Corelogic,California,San Diego,Senior,On-Site,135800.0
2024-07-27,Paypal,California,San Jose,Mid-level,On-Site,183450.0
2024-07-27,Uber,California,Sunnyvale,Mid-level,On-Site,166750.0
2024-07-27,Paypal,California,San Jose,Manager,On-Site,165600.0
2024-07-27,Meta,California,Sunnyvale,Manager,On-Site,211000.0
2024-07-27,Ingram Micro,California,Irvine,Lead,On-Site,142700.0
2024-07-27,Apple,California,Cupertino,Mid-level,On-Site,187700.0
2024-07-27,Meta,California,Sunnyvale,Mid-level,On-Site,283500.0
2024-07-27,Annapurna Labs (u.s.) Inc.,California,Cupertino,Mid-level,On-Site,270200.0
2024-07-27,Tiktok,California,San Jose,Mid-level,On-Site,181000.0
2024-07-27,General Atomics And Affiliated Companies,California,Poway,Mid-level,On-Site,162492.5
2024-07-27,Databricks,California,California,Mid-level,On-Site,184550.0
2024-07-27,Boeing,California,El Segundo,Senior,On-Site,185700.0
2024-07-27,Paypal,California,San Jose,Senior,On-Site,144550.0
2024-07-27,Qualcomm,California,San Diego,Manager,On-Site,213500.0
2024-07-27,Micron,California,San Jose,Mid-level,On-Site,166113.0
2024-07-27,Snapchat,California,Palo Alto,Mid-level,On-Site,287000.0
2024-07-27,Altair Engineering,California,Mountain View,Mid-level,On-Site,128500.0
2024-07-27,Afterpay,California,San Francisco,Senior,On-Site,188150.0
2024-07-27,Microsoft,California,San Francisco,Mid-level,On-Site,215800.0
2024-07-27,Qualcomm,California,San Diego,Senior,On-Site,130000.0
2024-07-27,"Summit Therapeutics Sub, Inc.",California,Menlo Park,Mid-level,On-Site,237500.0
2024-07-27,Patelco Credit Union,California,Dublin,Mid-level,On-Site,117882.0
2024-07-27,Uber,California,San Francisco,Mid-level,On-Site,195250.0
2024-07-27,Kohler,California,Palo Alto,Mid-level,On-Site,165282.5
2024-07-27,Optum,California,San Francisco,Mid-level,On-Site,178400.0
2024-07-27,University Of San Francisco,California,San Francisco,Mid-level,On-Site,81210.0
2024-07-27,Empower,Colorado,Colorado,Mid-level,On-Site,101287.5
2024-07-27,Recruiting From Scratch,Colorado,Colorado Springs,Mid-level,On-Site,217500.0
2024-07-27,Quizlet,Colorado,Denver,Manager,On-Site,180000.0
2024-07-27,Stratagem Group Llc,Colorado,Aurora,Mid-level,On-Site,143000.0
2024-07-27,Paypal,Colorado,Colorado,Mid-level,On-Site,231900.0
2024-07-27,Logic20/20 Inc.,Colorado,Denver,Manager,On-Site,152500.0
2024-07-27,The Hartford,Connecticut,Hartford,Associate,On-Site,97900.0
2024-07-27,Paypal,Delaware,Delaware,Mid-level,On-Site,231900.0
2024-07-27,Deloitte,District of Columbia,Rosslyn,Mid-level,On-Site,145000.0
2024-07-27,Caci,District of Columbia,Bethesda,Entry-level,On-Site,110050.0
2024-07-27,Us Vet Customer Experience (vce),District of Columbia,Washington,Mid-level,On-Site,80698.0
2024-07-27,"Amazon Web Services, Inc.",District of Columbia,Herndon,Mid-level,On-Site,169150.0
2024-07-27,Ibm,District of Columbia,Washington,Mid-level,On-Site,139000.0
2024-07-27,Booz Allen,District of Columbia,Alexandria,Mid-level,On-Site,158300.0
2024-07-27,Fairfax County Government,District of Columbia,Fairfax,Mid-level,On-Site,85587.735
2024-07-27,Peraton,District of Columbia,College Park,Mid-level,On-Site,190000.0
2024-07-27,Booz Allen,District of Columbia,Washington,Mid-level,On-Site,158300.0
2024-07-27,Noblis,District of Columbia,McLean,Mid-level,On-Site,217362.5
2024-07-27,Chenega Corporation,District of Columbia,Washington,Mid-level,On-Site,129500.0
2024-07-27,Visa,District of Columbia,Washington,Senior,On-Site,248225.0
2024-07-27,Walmart,District of Columbia,Reston,Mid-level,On-Site,198000.0
2024-07-27,"Amazon Web Services, Inc.",District of Columbia,Arlington,Mid-level,On-Site,161250.0
2024-07-27,Amazon.com Services Llc,District of Columbia,Arlington,Mid-level,On-Site,179100.0
2024-07-27,Alluvionic,District of Columbia,Arlington,Mid-level,On-Site,97500.0
2024-07-27,Booz Allen,District of Columbia,McLean,Mid-level,On-Site,71500.0
2024-07-27,Visa,District of Columbia,Washington,Senior,On-Site,185900.0
2024-07-27,American College Of Cardiology (acc),District of Columbia,Washington,Manager,On-Site,81000.0
2024-07-27,Navy Federal Credit Union,District of Columbia,Vienna,Manager,On-Site,177375.0
2024-07-27,Logic20/20 Inc.,District of Columbia,Washington,Manager,On-Site,152500.0
2024-07-27,Noblis,District of Columbia,Washington,Mid-level,On-Site,126175.0
2024-07-27,Prudent Technology,District of Columbia,McLean,Mid-level,On-Site,130000.0
2024-07-27,Costar Group,District of Columbia,Washington,Senior,On-Site,181450.0
2024-07-27,Leidos,District of Columbia,Washington,Mid-level,On-Site,171570.0
2024-07-27,Akiak Technology Llc,District of Columbia,Camp Springs,Mid-level,On-Site,175000.0
2024-07-27,Tesla Government,District of Columbia,Falls Church,Mid-level,On-Site,125000.0
2024-07-27,Booz Allen,District of Columbia,Washington,Mid-level,On-Site,123800.0
2024-07-27,Booz Allen,District of Columbia,Arlington,Mid-level,On-Site,123800.0
2024-07-27,Noblis,District of Columbia,Washington,Mid-level,On-Site,126175.0
2024-07-27,Peraton,District of Columbia,Springfield,Mid-level,On-Site,175500.0
2024-07-27,"Amazon Web Services, Inc.",District of Columbia,Herndon,Mid-level,On-Site,176450.0
2024-07-27,Ey,District of Columbia,McLean,Senior,On-Site,152200.0
2024-07-27,Ey,District of Columbia,McLean,Mid-level,On-Site,108300.0
2024-07-27,Deloitte,District of Columbia,McLean,Mid-level,On-Site,202400.0
2024-07-27,Mayo Clinic,Florida,Jacksonville,Mid-level,On-Site,173929.5
2024-07-27,University Of Florida,Florida,Gainesville,Mid-level,On-Site,77500.0
2024-07-27,Visa,Florida,Miami,Senior,On-Site,185900.0
2024-07-27,Citi,Florida,Tampa,Mid-level,On-Site,98900.0
2024-07-27,Visa,Florida,Miami,Senior,On-Site,248225.0
2024-07-27,Deloitte,Florida,Miami,Senior,On-Site,223100.0
2024-07-27,Home Depot / Thd,Georgia,Atlanta,Lead,On-Site,180000.0
2024-07-27,Deloitte,Georgia,Atlanta,Mid-level,On-Site,143900.0
2024-07-27,Home Depot / Thd,Georgia,Atlanta,Senior,On-Site,210000.0
2024-07-27,"T-mobile Usa, Inc.",Georgia,Atlanta,Mid-level,On-Site,177600.0
2024-07-27,Optum,Georgia,Atlanta,Mid-level,On-Site,178400.0
2024-07-27,Visa,Georgia,Atlanta,Senior,On-Site,248225.0
2024-07-27,Visa,Georgia,Atlanta,Senior,On-Site,185900.0
2024-07-27,Stryker,Georgia,Atlanta,Senior,remote,154050.0
2024-07-27,Deloitte,Georgia,Atlanta,Mid-level,On-Site,202400.0
2024-07-27,Deloitte,Georgia,Atlanta,Senior,On-Site,223100.0
2024-07-27,Deloitte,Idaho,Boise,Senior,On-Site,223100.0
2024-07-27,Discover Financial Services,Illinois,Riverwoods,Mid-level,On-Site,158007.5
2024-07-27,Transunion,Illinois,Chicago,Junior,On-Site,92045.0
2024-07-27,Cdk Global,Illinois,Hoffman Estates,Senior,On-Site,125000.0
2024-07-27,Gainwell Technologies Llc,Illinois,Illinois,Senior,On-Site,84300.0
2024-07-27,Paypal,Illinois,Chicago,Senior,On-Site,144550.0
2024-07-27,Cvs Health,Illinois,Chicago,Lead,On-Site,194200.0
2024-07-27,Paypal,Illinois,Chicago,Manager,On-Site,110375.0
2024-07-27,Stryker,Illinois,Illinois,Senior,remote,154050.0
2024-07-27,Paypal,Illinois,Illinois,Mid-level,On-Site,231900.0
2024-07-27,Hektoen Institute Llc,Illinois,Chicago,Manager,On-Site,57500.0
2024-07-27,Imprivata,Illinois,Chicago,Senior,On-Site,154300.0
2024-07-27,Deloitte,Illinois,Chicago,Mid-level,On-Site,202400.0
2024-07-27,Deloitte,Indiana,Indianapolis,Mid-level,On-Site,202400.0
2024-07-27,"Techdata Service Company, Llc",Indiana,Indianapolis,Mid-level,On-Site,120000.0
2024-07-27,Collins Aerospace,Iowa,Iowa,Lead,remote,148000.0
2024-07-27,Deloitte,Iowa,Des Moines,Senior,On-Site,223100.0
2024-07-27,Creativeone,Kansas,Leawood,Mid-level,On-Site,130000.0
2024-07-27,"T-mobile Usa, Inc.",Kansas,Overland Park,Mid-level,On-Site,177600.0
2024-07-27,Recruiting From Scratch,Kansas,Wichita,Mid-level,On-Site,220000.0
2024-07-27,Deloitte,Kentucky,Louisville,Senior,On-Site,223100.0
2024-07-27,Deloitte,Louisiana,New Orleans,Senior,On-Site,223100.0
2024-07-27,Unum,Maine,Portland,Mid-level,Hybrid,108300.0
2024-07-27,Leidos,Maryland,Bethesda,Senior,On-Site,171570.0
2024-07-27,Northrop Grumman,Maryland,Linthicum,Mid-level,On-Site,174600.0
2024-07-27,Deloitte,Maryland,Baltimore,Senior,On-Site,223100.0
2024-07-27,State Street,Massachusetts,Boston,Mid-level,On-Site,231250.0
2024-07-27,Regeneron Pharmaceuticals Inc.,Massachusetts,Cambridge,Mid-level,On-Site,163500.0
2024-07-27,Draftkings,Massachusetts,Boston,Lead,On-Site,176000.0
2024-07-27,Cd Projekt Red,Massachusetts,Boston,Senior,On-Site,180000.0
2024-07-27,Amazon.com Services Llc,Massachusetts,Westborough,Mid-level,On-Site,179100.0
2024-07-27,Noblis,Massachusetts,Boston,Mid-level,On-Site,126175.0
2024-07-27,Bristol-myers Squibb,Massachusetts,Devens,Manager,On-Site,126500.0
2024-07-27,Deloitte,Massachusetts,Boston,Mid-level,On-Site,202400.0
2024-07-27,Deloitte,Massachusetts,Boston,Senior,On-Site,223100.0
2024-07-27,Peraton,Massachusetts,United States,Mid-level,On-Site,112000.0
2024-07-27,Stryker,Michigan,Portage,Senior,remote,154050.0
2024-07-27,Thomson Reuters,Michigan,Ann Arbor,Manager,On-Site,131000.0
2024-07-27,Deloitte,Michigan,Detroit,Mid-level,On-Site,202400.0
2024-07-27,Deloitte,Michigan,Detroit,Senior,On-Site,223100.0
2024-07-27,Optum,Minnesota,Eden Prairie,Mid-level,Remote,130600.0
2024-07-27,Risk Solutions,Minnesota,Minneapolis,Mid-level,On-Site,91750.0
2024-07-27,Target,Minnesota,Minneapolis,Mid-level,On-Site,157600.0
2024-07-27,Securian Financial Group,Minnesota,Saint Paul,Mid-level,hybrid,119500.0
2024-07-27,Stryker,Minnesota,Minneapolis,Senior,remote,154050.0
2024-07-27,Provation,Minnesota,Minneapolis,Senior,On-Site,142350.0
2024-07-27,Deloitte,Minnesota,Minneapolis,Mid-level,On-Site,202400.0
2024-07-27,Deloitte,Minnesota,Minneapolis,Senior,On-Site,223100.0
2024-07-27,Edward Jones,Missouri,St. Louis,Senior,On-Site,153847.5
2024-07-27,Cognizant,Missouri,St. Louis,Senior,On-Site,115500.0
2024-07-27,Edward Jones,Missouri,St. Louis,Senior,On-Site,153847.5
2024-07-27,Deloitte,Missouri,St. Louis,Mid-level,On-Site,202400.0
2024-07-27,Deloitte,Missouri,Kansas City,Senior,On-Site,223100.0
2024-07-27,Booz Allen,Nebraska,Omaha,Mid-level,On-Site,180000.0
2024-07-27,Paypal,Nebraska,Lavista,Manager,On-Site,110375.0
2024-07-27,Deloitte,Nevada,Las Vegas,Senior,On-Site,223100.0
2024-07-27,Prudential,New Jersey,Newark,Manager,On-Site,152500.0
2024-07-27,Johnson & Johnson,New Jersey,Raritan,Senior,On-Site,135875.0
2024-07-27,Stryker,New Jersey,Allendale,Senior,remote,154050.0
2024-07-27,Basf Environmental Catalysts And Metal Solutions,New Jersey,Iselin,Mid-level,hybrid,140000.0
2024-07-27,Lord Abbett.com,New Jersey,Jersey City,Senior,On-Site,160000.0
2024-07-27,Deloitte,New Jersey,Morristown,Mid-level,On-Site,202400.0
2024-07-27,Bristol-myers Squibb,New Jersey,Summit,Manager,On-Site,126500.0
2024-07-27,Shi International Corp.,New Jersey,Somerset,Mid-level,On-Site,150000.0
2024-07-27,Deloitte,New Jersey,Jersey City,Senior,On-Site,223100.0
2024-07-27,Sandia National Laboratories,New Mexico,Albuquerque,Senior,On-Site,163350.0
2024-07-27,Recruiting From Scratch,New Mexico,Albuquerque,Mid-level,On-Site,217500.0
2024-07-27,Amazon.com Services Llc,New York,New York,Mid-level,On-Site,169150.0
2024-07-27,Paypal,New York,New York,Mid-level,On-Site,165600.0
2024-07-27,Verizon,New York,New York,Mid-level,On-Site,196000.0
2024-07-27,Meta,New York,New York,Mid-level,On-Site,283500.0
2024-07-27,Regeneron Pharmaceuticals Inc.,New York,Tarrytown,Senior,On-Site,139700.0
2024-07-27,Paychex,New York,Rochester,Manager,On-Site,120000.0
2024-07-27,Regeneron Pharmaceuticals Inc.,New York,East Greenbush,Mid-level,On-Site,124050.0
2024-07-27,Nyu Langone Health,New York,New York,Mid-level,On-Site,77500.0
2024-07-27,Warner Bros. Discovery,New York,New York,Mid-level,On-Site,350000.0
2024-07-27,Metropolitan Transportation Authority,New York,New York,Senior,On-Site,115000.0
2024-07-27,Amex,New York,New York,Senior,On-Site,117500.0
2024-07-27,Candid,New York,New York,Mid-level,On-Site,300000.0
2024-07-27,Paypal,New York,New York,Mid-level,On-Site,203700.0
2024-07-27,"Intercontinental Exchange Holdings, Inc.",New York,New York,Mid-level,On-Site,220000.0
2024-07-27,S&p Global,New York,New York,Mid-level,On-Site,99800.0
2024-07-27,Evolutioniq,New York,New York,Mid-level,On-Site,170000.0
2024-07-27,Kohler,New York,New York,Mid-level,On-Site,154184.0
2024-07-27,Verneek,New York,New York,Mid-level,On-Site,120000.0
2024-07-27,Paypal,New York,New York,Manager,On-Site,165600.0
2024-07-27,Nayya,New York,New York,Senior,On-Site,115000.0
2024-07-27,Paypal,New York,New York,Manager,On-Site,183450.0
2024-07-27,Fractal Analytics,New York,New York,Manager,On-Site,174500.0
2024-07-27,Disney Entertainment & Espn Technology,New York,New York,Lead,On-Site,196450.0
2024-07-27,City National Bank,New York,New York,Lead,On-Site,150573.0
2024-07-27,Lseg (london Stock Exchange Group),New York,New York,Mid-level,On-Site,261500.0
2024-07-27,Pfizer,New York,New York,Lead,On-Site,273900.0
2024-07-27,Ey,New York,New York,Senior,On-Site,256450.0
2024-07-27,Amazon.com Services Llc,New York,New York,Senior,On-Site,206400.0
2024-07-27,Bloomberg,New York,New York,Senior,On-Site,212500.0
2024-07-27,Bloomberg,New York,New York,Senior,On-Site,212500.0
2024-07-27,Bloomberg,New York,New York,Senior,On-Site,200000.0
2024-07-27,Fireworks Ai,New York,New York,Mid-level,On-Site,175000.0
2024-07-27,Sirius Xm,New York,New York,Senior,On-Site,172250.0
2024-07-27,Bloomberg,New York,New York,Senior,On-Site,212500.0
2024-07-27,"Fti Consulting, Inc.",New York,New York,Senior,On-Site,140000.0
2024-07-27,Ey,New York,New York,Senior,On-Site,154300.0
2024-07-27,Deloitte,New York,New York,Mid-level,On-Site,202400.0
2024-07-27,Deloitte,New York,New York,Senior,On-Site,223100.0
2024-07-27,Brookhaven National Laboratory,New York,Upton,Associate,On-Site,93200.0
2024-07-27,Booz Allen,North Carolina,Fayetteville,Mid-level,On-Site,123800.0
2024-07-27,Infosys,North Carolina,Charlotte,Mid-level,On-Site,146194.0
2024-07-27,Protellhirestaffingsolution.com,North Carolina,Cary,Senior,On-Site,120477.075
2024-07-27,Ibm,North Carolina,Research Triangle Park,Mid-level,On-Site,172000.0
2024-07-27,Ibm,North Carolina,Research Triangle Park,Manager,On-Site,170500.0
2024-07-27,City National Bank,North Carolina,Charlotte,Senior,On-Site,124497.0
2024-07-27,Egnyte,North Carolina,Raleigh,Mid-level,On-Site,125000.0
2024-07-27,Infosys,North Carolina,Charlotte,Mid-level,On-Site,129250.0
2024-07-27,Infosys,North Carolina,Charlotte,Mid-level,On-Site,97637.5
2024-07-27,Deloitte,North Carolina,Charlotte,Mid-level,On-Site,202400.0
2024-07-27,Deloitte,North Carolina,Raleigh,Senior,On-Site,223100.0
2024-07-27,Parallel Domain,North Dakota,Karlsruhe,Manager,On-Site,150000.0
2024-07-27,Procter & Gamble,Ohio,Cincinnati,Mid-level,On-Site,127500.0
2024-07-27,United It Technical Services,Ohio,Cincinnati,Mid-level,On-Site,95923.07
2024-07-27,Riverside Research Institute,Ohio,Fairborn,Mid-level,On-Site,105000.0
2024-07-27,Deloitte,Ohio,Cincinnati,Mid-level,On-Site,202400.0
2024-07-27,Deloitte,Ohio,Columbus,Senior,On-Site,223100.0
2024-07-27,Deloitte,Oklahoma,Tulsa,Senior,On-Site,223100.0
2024-07-27,Careoregon,Oregon,Portland,Senior,On-Site,109320.0
2024-07-27,Paypal,Oregon,Oregon,Mid-level,On-Site,231900.0
2024-07-27,Deloitte,Oregon,Portland,Senior,On-Site,223100.0
2024-07-27,Veah Consulting Services,Pennsylvania,Malvern,Mid-level,On-Site,115000.0
